Year,PipeID,Action,PreCondition,PostCondition,Condition_Before,Priority,Cost,Length,Diameter,Material,NewMaterial,Breaks
16,P1323,Emergency_Replacement,1.0,6.0,1.0,0.0,171606.0412,214.5075515,6.0,AC,HDPE,0
16,P1353,Break_Event,3.3100764504043165,3.0100764504043167,3.3100764504043165,0.0,5000.0,1946.253818,6.0,DI,,1
16,P1493,Break_Event,3.489326068970354,3.189326068970354,3.489326068970354,0.0,5000.0,1053.340851,6.0,DI,,1
16,P1053,Break_Event,5.239291478855726,4.9392914788557265,5.239291478855726,0.0,5000.0,87.76071402,6.0,HDPE,,1
17,P1311,CIP_Replacement,1.0081987865393718,6.0,1.0081987865393718,2648.6453683718514,172800.0,180.0,8.0,Default,HDPE,0
17,P1065,CIP_Replacement,1.0064114811406193,6.0,1.0064114811406193,3119.9550684903847,113073.635808,157.0467164,6.0,CI,HDPE,0
17,P1077,Emergency_Replacement,1.0,6.0,1.0,0.0,19744.319976,24.68039997,8.0,CI,HDPE,0
17,P1009,Break_Event,1.431335196789008,1.131335196789008,1.431335196789008,0.0,5000.0,454.878782,6.0,DI,,1
17,P985,Break_Event,2.834045627407667,2.534045627407667,2.834045627407667,0.0,5000.0,1773.483782,12.0,PVC,,1
17,P1303,Emergency_Replacement,1.0,6.0,1.0,0.0,24564.206759999997,30.70525845,6.0,CI,HDPE,0
17,P1291,Emergency_Replacement,1.0,6.0,1.0,0.0,27838.328632000004,34.79791079,1.5,GI,HDPE,0
17,P1145,Emergency_Replacement,1.0,6.0,1.0,0.0,557761.38056,697.2017257,6.0,CI,HDPE,0
18,P1521,Break_Event,2.329609505866388,1.7296095058663878,2.329609505866388,0.0,10000.0,2366.177441,6.0,DI,,2
18,P985,Emergency_Replacement,1.0,6.0,1.0,0.0,1418787.0256,1773.483782,12.0,PVC,HDPE,0
18,P985,Break_Event,2.4901810251395857,1.0,2.4901810251395857,0.0,5000.0,1773.483782,12.0,PVC,,1
18,P1125,Emergency_Replacement,1.0,6.0,1.0,0.0,21543.347232,26.92918404,8.0,AC,HDPE,0
18,P1063,Emergency_Replacement,1.0,6.0,1.0,0.0,25649.79912,32.0622489,6.0,CI,HDPE,0
18,P1535,Break_Event,2.689001084984097,2.389001084984097,2.689001084984097,0.0,5000.0,5347.609294,6.0,DI,,1
18,P1109,Emergency_Replacement,1.0,6.0,1.0,0.0,23031.924351999998,28.78990544,6.0,CI,HDPE,0
19,P835,CIP_Replacement,1.0046192342755933,6.0,1.0046192342755933,1174.3490192367099,89670.555936,124.5424388,6.0,DI,HDPE,0
19,P1505,Break_Event,3.028045893395219,2.728045893395219,3.028045893395219,0.0,5000.0,579.1829317,6.0,DI,,1
19,P1549,Break_Event,1.5619220752232428,1.2619220752232427,1.5619220752232428,0.0,5000.0,207.2291682,2.0,GI,,1
19,P1107,Emergency_Replacement,1.0,6.0,1.0,0.0,65595.788608,81.99473576,6.0,CI,HDPE,0
19,P1037,Emergency_Replacement,1.0,6.0,1.0,0.0,381303.23856,476.6290482,6.0,AC,HDPE,0
19,P1517,Break_Event,5.33126263095067,5.03126263095067,5.33126263095067,0.0,5000.0,4148.842081,6.0,HDPE,,1
19,P1447,Break_Event,2.312521907177771,2.012521907177771,2.312521907177771,0.0,5000.0,679.975015,6.0,DI,,1
19,P1317,Emergency_Replacement,1.0,6.0,1.0,0.0,108452.49088,135.5656136,6.0,DI,HDPE,0
19,P1317,Break_Event,1.2444716527514803,1.0,1.2444716527514803,0.0,5000.0,135.5656136,6.0,DI,,1
19,P1319,Emergency_Replacement,1.0,6.0,1.0,0.0,31649.125687999996,39.56140711,6.0,AC,HDPE,0
20,P1403,Break_Event,3.7435364270636375,3.4435364270636377,3.7435364270636375,0.0,5000.0,737.6005876,6.0,DI,,1
20,P1377,Break_Event,2.1727160384075654,1.8727160384075654,2.1727160384075654,0.0,5000.0,927.2119055,6.0,DI,,1
20,P1243,Emergency_Replacement,1.0,6.0,1.0,0.0,88934.61200000001,111.168265,6.0,AC,HDPE,0
20,P1169,Emergency_Replacement,1.0,6.0,1.0,0.0,25644.468224000004,32.05558528,6.0,AC,HDPE,0
20,P1041,Emergency_Replacement,1.0,6.0,1.0,0.0,21339.141576,26.67392697,6.0,AC,HDPE,0
20,P873,Emergency_Replacement,1.0,6.0,1.0,0.0,1497.4105488,1.871763186,6.0,DI,HDPE,0
21,P865,Break_Event,1.097393795081216,1.0,1.097393795081216,0.0,5000.0,12.93492125,6.0,DI,,1
21,P829,Emergency_Replacement,1.0,6.0,1.0,0.0,8033.403767999999,10.04175471,6.0,DI,HDPE,0
21,P1049,Emergency_Replacement,1.0,6.0,1.0,0.0,17733.739632,22.16717454,6.0,CI,HDPE,0
21,P1199,Emergency_Replacement,1.0,6.0,1.0,0.0,700753.9236,875.9424045,8.0,AC,HDPE,0
21,P1353,Break_Event,2.7291701326609625,2.4291701326609627,2.7291701326609625,0.0,5000.0,1946.253818,6.0,DI,,1
21,P865,Emergency_Replacement,1.0,6.0,1.0,0.0,10347.937,12.93492125,6.0,DI,HDPE,0
21,P1179,Break_Event,4.717005015132286,4.417005015132286,4.717005015132286,0.0,5000.0,792.2364642,10.0,HDPE,,1
21,P1325,Break_Event,1.0343963085601215,1.0,1.0343963085601215,0.0,5000.0,493.6419591,6.0,AC,,1
21,P1325,Emergency_Replacement,1.0,6.0,1.0,0.0,394913.56728,493.6419591,6.0,AC,HDPE,0
21,P1355,Break_Event,3.151782209238677,2.851782209238677,3.151782209238677,0.0,5000.0,1343.53617,6.0,DI,,1
21,P1535,Break_Event,2.2501214811794426,1.9501214811794425,2.2501214811794426,0.0,5000.0,5347.609294,6.0,DI,,1
22,P1469,Break_Event,2.6359424538616065,2.3359424538616067,2.6359424538616065,0.0,5000.0,221.1501187,6.0,DI,,1
22,P1163,Emergency_Replacement,1.0,6.0,1.0,0.0,25890.440456,32.36305057,6.0,AC,HDPE,0
22,P1011,Emergency_Replacement,1.0,6.0,1.0,0.0,10874.583672,13.59322959,6.0,AC,HDPE,0
23,P1535,Emergency_Replacement,1.0,6.0,1.0,0.0,4278087.4352,5347.609294,6.0,DI,HDPE,0
23,P1535,Break_Event,1.8737921364321775,1.0,1.8737921364321775,0.0,5000.0,5347.609294,6.0,DI,,1
23,P1397,Break_Event,3.27799752258971,2.9779975225897104,3.27799752258971,0.0,5000.0,496.5581801,6.0,DI,,1
23,P1297,Break_Event,4.423348746615147,4.1233487466151475,4.423348746615147,0.0,5000.0,1702.058368,1.5,HDPE,,1
23,P1005,Emergency_Replacement,1.0,6.0,1.0,0.0,8728.760384000001,10.91095048,6.0,AC,HDPE,0
24,P941,Emergency_Replacement,1.0,6.0,1.0,0.0,36111.310864,45.13913858,6.0,DI,HDPE,0
24,P1483,Emergency_Replacement,1.0,6.0,1.0,0.0,271499.7728,339.374716,6.0,DI,HDPE,0
24,P1483,Break_Event,1.135596684767442,1.0,1.135596684767442,0.0,5000.0,339.374716,6.0,DI,,1
24,P1457,Break_Event,1.9172086120171312,1.6172086120171312,1.9172086120171312,0.0,5000.0,2327.229652,6.0,DI,,1
24,P1321,Break_Event,1.9023898292035886,1.6023898292035885,1.9023898292035886,0.0,5000.0,373.1850341,6.0,AC,,1
24,P1085,Break_Event,1.318735782787456,1.018735782787456,1.318735782787456,0.0,5000.0,49.17224383,8.0,CI,,1
24,P1549,Emergency_Replacement,1.0,6.0,1.0,0.0,165783.33456,207.2291682,2.0,GI,HDPE,0
24,P879,Emergency_Replacement,1.0,6.0,1.0,0.0,4523.12386,5.653904825,6.0,DI,HDPE,0
24,P881,Emergency_Replacement,1.0,6.0,1.0,0.0,4849.7086184,6.062135773,6.0,DI,HDPE,0
25,P1521,Break_Event,1.4750900593699292,1.1750900593699292,1.4750900593699292,0.0,5000.0,2366.177441,6.0,DI,,1
25,P843,Emergency_Replacement,1.0,6.0,1.0,0.0,59383.847432,74.22980929,6.0,DI,HDPE,0
25,P869,Emergency_Replacement,1.0,6.0,1.0,0.0,20020.363904,25.02545488,6.0,DI,HDPE,0
25,P1009,Emergency_Replacement,1.0,6.0,1.0,0.0,363903.0256,454.878782,6.0,DI,HDPE,0
25,P1057,Emergency_Replacement,1.0,6.0,1.0,0.0,23675.22712,29.5940339,6.0,CI,HDPE,0
25,P1069,Emergency_Replacement,1.0,6.0,1.0,0.0,31214.519544000002,39.01814943,6.0,CI,HDPE,0
25,P1327,Emergency_Replacement,1.0,6.0,1.0,0.0,710357.76856,887.9472107,6.0,DI,HDPE,0
25,P1427,Emergency_Replacement,1.0,6.0,1.0,0.0,247850.40840000001,309.8130105,6.0,DI,HDPE,0
25,P951,Break_Event,1.6715934561388495,1.3715934561388494,1.6715934561388495,0.0,5000.0,325.0990207,6.0,DI,,1
25,P1257,Break_Event,2.479306900133331,2.1793069001333314,2.479306900133331,0.0,5000.0,1193.727467,6.0,PVC,,1
25,P1445,Break_Event,1.444096160194029,1.144096160194029,1.444096160194029,0.0,5000.0,675.1336867,6.0,DI,,1
25,P1543,Break_Event,3.8278596860134027,3.527859686013403,3.8278596860134027,0.0,5000.0,433.9023649,2.0,HDPE,,1
26,P1447,Break_Event,1.797259950344794,1.4972599503447939,1.797259950344794,0.0,5000.0,679.975015,6.0,DI,,1
26,P1337,Break_Event,2.9052929752253127,2.605292975225313,2.9052929752253127,0.0,5000.0,920.0333158,6.0,DI,,1
26,P791,Emergency_Replacement,1.0,6.0,1.0,0.0,17637.346824,22.04668353,6.0,DI,HDPE,0
26,P855,Emergency_Replacement,1.0,6.0,1.0,0.0,35964.374568,44.95546821,6.0,DI,HDPE,0
26,P1085,Emergency_Replacement,1.0,6.0,1.0,0.0,39337.795064,49.17224383,8.0,CI,HDPE,0
26,P1539,Break_Event,2.7856456025822847,2.485645602582285,2.7856456025822847,0.0,5000.0,823.8513876,6.0,DI,,1
26,P1305,Break_Event,4.150222093757458,3.8502220937574583,4.150222093757458,0.0,5000.0,372.371862,6.0,HDPE,,1
26,P805,Emergency_Replacement,1.0,6.0,1.0,0.0,11315.245536,14.14405692,6.0,DI,HDPE,0
26,P1523,Break_Event,1.6714279399882415,1.3714279399882414,1.6714279399882415,0.0,5000.0,554.1915288,6.0,DI,,1
27,P1463,CIP_Replacement,1.0061547455334527,6.0,1.0061547455334527,4076.8555081284508,227842.723512,316.4482271,6.0,DI,HDPE,0
27,P1441,Break_Event,2.214405122550744,1.914405122550744,2.214405122550744,0.0,5000.0,295.6924926,6.0,DI,,1
27,P1253,Break_Event,1.9993494359617492,1.6993494359617491,1.9993494359617492,0.0,5000.0,43.252131,6.0,PVC,,1
27,P1201,Break_Event,3.3500560535188755,3.0500560535188757,3.3500560535188755,0.0,5000.0,599.2737497,8.0,HDPE,,1
27,P1027,Break_Event,3.55178117704901,3.2517811770490104,3.55178117704901,0.0,5000.0,450.3187218,6.0,HDPE,,1
27,P1527,Emergency_Replacement,1.0,6.0,1.0,0.0,1211042.2544,1513.802818,6.0,DI,HDPE,0
27,P1371,Emergency_Replacement,1.0,6.0,1.0,0.0,30333.912312,37.91739039,6.0,DI,HDPE,0
27,P801,Emergency_Replacement,1.0,6.0,1.0,0.0,19184.18792,23.9802349,6.0,DI,HDPE,0
28,P847,Emergency_Replacement,1.0,6.0,1.0,0.0,50635.011128000006,63.29376391,6.0,DI,HDPE,0
28,P857,Emergency_Replacement,1.0,6.0,1.0,0.0,19931.573087999997,24.91446636,6.0,DI,HDPE,0
28,P867,Emergency_Replacement,1.0,6.0,1.0,0.0,26368.228440000003,32.96028555,6.0,DI,HDPE,0
28,P945,Emergency_Replacement,1.0,6.0,1.0,0.0,3637.1473647999997,4.546434206,6.0,DI,HDPE,0
28,P1075,Emergency_Replacement,1.0,6.0,1.0,0.0,64352.52187999999,80.44065235,6.0,CI,HDPE,0
28,P1361,Break_Event,3.4802781374195937,3.180278137419594,3.4802781374195937,0.0,5000.0,1160.395835,6.0,DI,,1
28,P1537,Break_Event,3.181737771770654,2.8817377717706543,3.181737771770654,0.0,5000.0,439.0536021,2.0,PVC,,1
29,P1027,Break_Event,3.123241306600107,2.823241306600107,3.123241306600107,0.0,5000.0,450.3187218,6.0,HDPE,,1
29,P1445,Emergency_Replacement,1.0,6.0,1.0,0.0,540106.94936,675.1336867,6.0,DI,HDPE,0
29,P1083,Break_Event,1.0051518792269774,1.0,1.0051518792269774,0.0,5000.0,200.8872127,8.0,CI,,1
29,P1083,Emergency_Replacement,1.0,6.0,1.0,0.0,160709.77016,200.8872127,8.0,CI,HDPE,0
29,P1353,Break_Event,2.076743533312002,1.776743533312002,2.076743533312002,0.0,5000.0,1946.253818,6.0,DI,,1
29,P1395,Break_Event,2.637686750385615,2.337686750385615,2.637686750385615,0.0,5000.0,910.8566616,6.0,DI,,1
29,P1493,Break_Event,2.453791238790085,2.153791238790085,2.453791238790085,0.0,5000.0,1053.340851,6.0,DI,,1
30,P795,Emergency_Replacement,1.0,6.0,1.0,0.0,24208.837231999998,30.26104654,6.0,DI,HDPE,0
30,P1333,Emergency_Replacement,1.0,6.0,1.0,0.0,103522.73,129.4034125,6.0,DI,HDPE,0
30,P839,Emergency_Replacement,1.0,6.0,1.0,0.0,38256.659872000004,47.82082484,6.0,DI,HDPE,0
30,P793,Emergency_Replacement,1.0,6.0,1.0,0.0,20421.584288,25.52698036,6.0,DI,HDPE,0
30,P1045,Emergency_Replacement,1.0,6.0,1.0,0.0,512800.0,641.0,6.0,Default,HDPE,0
30,P1533,Break_Event,1.2954607266348719,1.0,1.2954607266348719,0.0,5000.0,178.6956353,6.0,DI,,1
30,P1321,Emergency_Replacement,1.0,6.0,1.0,0.0,298548.02728,373.1850341,6.0,AC,HDPE,0
30,P1533,Emergency_Replacement,1.0,6.0,1.0,0.0,142956.50824,178.6956353,6.0,DI,HDPE,0
30,P1555,Emergency_Replacement,1.0,6.0,1.0,0.0,13327.453968,16.65931746,6.0,DI,HDPE,0
30,P1321,Break_Event,1.2710631400537116,1.0,1.2710631400537116,0.0,5000.0,373.1850341,6.0,AC,,1
30,P943,Emergency_Replacement,1.0,6.0,1.0,0.0,36017.555951999995,45.02194494,6.0,DI,HDPE,0
31,P1535,Break_Event,5.1461108520669505,4.846110852066951,5.1461108520669505,0.0,5000.0,5347.609294,6.0,HDPE,,1
31,P1519,Break_Event,1.5685546694066808,1.2685546694066807,1.5685546694066808,0.0,5000.0,403.303961,6.0,DI,,1
31,P1487,Emergency_Replacement,1.0,6.0,1.0,0.0,504685.92704000004,630.8574088,6.0,DI,HDPE,0
31,P1487,Break_Event,1.17625459056982,1.0,1.17625459056982,0.0,5000.0,630.8574088,6.0,DI,,1
31,P1483,Break_Event,5.201417908031267,4.901417908031267,5.201417908031267,0.0,5000.0,339.374716,6.0,HDPE,,1
31,P875,Emergency_Replacement,1.0,6.0,1.0,0.0,10833.977392,13.54247174,6.0,DI,HDPE,0
32,P983,Emergency_Replacement,1.0,6.0,1.0,0.0,133124.65672,166.4058209,6.0,DI,HDPE,0
32,P983,Break_Event,1.3938797990811094,1.0,1.3938797990811094,0.0,5000.0,166.4058209,6.0,DI,,1
32,P1375,Emergency_Replacement,1.0,6.0,1.0,0.0,129348.94695999999,161.6861837,6.0,DI,HDPE,0
32,P871,Emergency_Replacement,1.0,6.0,1.0,0.0,688.4583832,0.860572979,6.0,DI,HDPE,0
32,P1177,Break_Event,3.011419709069381,2.7114197090693812,3.011419709069381,0.0,5000.0,301.4871907,10.0,HDPE,,1
32,P1441,Break_Event,1.7580698523497769,1.4580698523497768,1.7580698523497769,0.0,5000.0,295.6924926,6.0,DI,,1
32,P1521,Emergency_Replacement,1.0,6.0,1.0,0.0,1892941.9527999999,2366.177441,6.0,DI,HDPE,0
32,P1521,Break_Event,1.002170524365113,1.0,1.002170524365113,0.0,10000.0,2366.177441,6.0,DI,,2
32,P1493,Break_Event,2.0273462066358015,1.7273462066358014,2.0273462066358015,0.0,5000.0,1053.340851,6.0,DI,,1
32,P1451,Break_Event,1.571528011950817,1.271528011950817,1.571528011950817,0.0,5000.0,585.8657787,6.0,DI,,1
32,P1013,Break_Event,4.096419503543865,3.7964195035438655,4.096419503543865,0.0,5000.0,502.7149262,6.0,HDPE,,1
32,P1391,Break_Event,1.4955133560052896,1.1955133560052895,1.4955133560052896,0.0,5000.0,889.7215058,6.0,DI,,1
33,P1493,Break_Event,1.692859161414365,1.392859161414365,1.692859161414365,0.0,5000.0,1053.340851,6.0,DI,,1
33,P1457,Break_Event,1.3343337133845243,1.0343337133845243,1.3343337133845243,0.0,5000.0,2327.229652,6.0,DI,,1
33,P1385,Break_Event,2.169346002614929,1.8693460026149291,2.169346002614929,0.0,5000.0,172.9250485,6.0,DI,,1
33,P1357,Break_Event,2.394298727269303,2.094298727269303,2.394298727269303,0.0,5000.0,751.3696781,6.0,DI,,1
33,P1319,Break_Event,4.676205316759799,4.376205316759799,4.676205316759799,0.0,5000.0,39.56140711,6.0,HDPE,,1
33,P1431,Emergency_Replacement,1.0,6.0,1.0,0.0,69897.117264,87.37139658,6.0,DI,HDPE,0
33,P841,Emergency_Replacement,1.0,6.0,1.0,0.0,45566.270008,56.95783751,6.0,DI,HDPE,0
33,P823,Emergency_Replacement,1.0,6.0,1.0,0.0,22830.556728,28.53819591,6.0,DI,HDPE,0
34,P1535,Break_Event,4.575002141301335,4.275002141301335,4.575002141301335,0.0,5000.0,5347.609294,6.0,HDPE,,1
34,P889,Emergency_Replacement,1.0,6.0,1.0,0.0,16290.249792,20.36281224,6.0,DI,HDPE,0
34,P929,Emergency_Replacement,1.0,6.0,1.0,0.0,17020.35112,21.2754389,6.0,DI,HDPE,0
34,P1329,Emergency_Replacement,1.0005458985032465,6.0,1.0005458985032465,0.0,46476.746071999994,58.09593259,6.0,DI,HDPE,0
34,P1513,Emergency_Replacement,1.0,6.0,1.0,0.0,482432.85272,603.0410659,6.0,DI,HDPE,0
34,P1377,Break_Event,1.3391914543108472,1.0391914543108471,1.3391914543108472,0.0,5000.0,927.2119055,6.0,DI,,1
34,P1395,Break_Event,2.105007390569818,1.8050073905698178,2.105007390569818,0.0,5000.0,910.8566616,6.0,DI,,1
34,P1493,Break_Event,1.3650502620158225,1.0,1.3650502620158225,0.0,5000.0,1053.340851,6.0,DI,,1
34,P1493,Emergency_Replacement,1.0,6.0,1.0,0.0,842672.6808,1053.340851,6.0,DI,HDPE,0
34,P1539,Break_Event,2.052201340059102,1.7522013400591019,2.052201340059102,0.0,5000.0,823.8513876,6.0,DI,,1
35,P1353,Break_Event,1.5796775424286729,1.0,1.5796775424286729,0.0,5000.0,1946.253818,6.0,DI,,1
35,P861,Emergency_Replacement,1.0,6.0,1.0,0.0,21675.723063999998,27.09465383,6.0,DI,HDPE,0
35,P891,Emergency_Replacement,1.0,6.0,1.0,0.0,13519.240384,16.89905048,6.0,DI,HDPE,0
35,P947,Emergency_Replacement,1.0,6.0,1.0,0.0,40583.914248,50.72989281,6.0,DI,HDPE,0
35,P1331,Emergency_Replacement,1.0,6.0,1.0,0.0,267746.23232,334.6827904,6.0,DI,HDPE,0
35,P1457,Emergency_Replacement,1.0,6.0,1.0,0.0,1861783.7216,2327.229652,6.0,DI,HDPE,0
35,P1479,Emergency_Replacement,1.0,6.0,1.0,0.0,18130.303448000002,22.66287931,6.0,DI,HDPE,0
35,P1089,Break_Event,2.779819886792432,2.4798198867924324,2.779819886792432,0.0,5000.0,343.8155902,6.0,HDPE,,1
35,P1439,Break_Event,2.0880291503370296,1.7880291503370296,2.0880291503370296,0.0,5000.0,325.1732085,6.0,DI,,1
35,P1421,Break_Event,2.0725430787520867,1.7725430787520866,2.0725430787520867,0.0,5000.0,1055.905539,6.0,DI,,1
35,P1353,Emergency_Replacement,1.0,6.0,1.0,0.0,1557003.0544,1946.253818,6.0,DI,HDPE,0
35,P1345,Break_Event,3.9431505067510964,3.6431505067510965,3.9431505067510964,0.0,5000.0,822.0028751,6.0,HDPE,,1
35,P1341,Break_Event,1.7557050393239364,1.4557050393239364,1.7557050393239364,0.0,5000.0,507.5686711,6.0,DI,,1
36,P1521,Break_Event,5.640055464438253,5.340055464438253,5.640055464438253,0.0,5000.0,2366.177441,6.0,HDPE,,1
36,P1269,Break_Event,1.7255036699512427,1.4255036699512427,1.7255036699512427,0.0,5000.0,455.5829548,6.0,PVC,,1
36,P1117,Break_Event,1.94142073692792,1.64142073692792,1.94142073692792,0.0,5000.0,524.0799316,8.0,PVC,,1
36,P1015,Break_Event,3.544985225941802,3.2449852259418024,3.544985225941802,0.0,5000.0,108.5799324,6.0,HDPE,,1
36,P1471,Emergency_Replacement,1.0,6.0,1.0,0.0,49617.299415999994,62.02162427,6.0,DI,HDPE,0
36,P1377,Emergency_Replacement,1.0,6.0,1.0,0.0,741769.5244,927.2119055,6.0,DI,HDPE,0
36,P819,Emergency_Replacement,1.0,6.0,1.0,0.0,75214.83216,94.0185402,6.0,DI,HDPE,0
36,P799,Emergency_Replacement,1.0,6.0,1.0,0.0,23748.874232,29.68609279,6.0,DI,HDPE,0
37,P853,Emergency_Replacement,1.0,6.0,1.0,0.0,4358.2210192,5.447776274,6.0,DI,HDPE,0
37,P1343,Emergency_Replacement,1.0,6.0,1.0,0.0,1103192.944,1378.99118,6.0,DI,HDPE,0
37,P797,Emergency_Replacement,1.0,6.0,1.0,0.0,23040.450144,28.80056268,6.0,DI,HDPE,0
37,P813,Emergency_Replacement,1.0,6.0,1.0,0.0,34872.3952,43.590494,6.0,DI,HDPE,0
37,P863,Emergency_Replacement,1.0,6.0,1.0,0.0,37401.24316,46.75155395,6.0,DI,HDPE,0
37,P1541,Emergency_Replacement,1.0,6.0,1.0,0.0,157658.23776,197.0727972,6.0,DI,HDPE,0
37,P1027,Break_Event,2.4026190018696885,2.1026190018696886,2.4026190018696885,0.0,5000.0,450.3187218,6.0,HDPE,,1
37,P1535,Break_Event,4.035843287030777,3.4358432870307767,4.035843287030777,0.0,10000.0,5347.609294,6.0,HDPE,,2
37,P1439,Break_Event,1.6973285575167074,1.3973285575167074,1.6973285575167074,0.0,5000.0,325.1732085,6.0,DI,,1
37,P1343,Break_Event,1.1982633378239287,1.0,1.1982633378239287,0.0,5000.0,1378.99118,6.0,DI,,1
38,P1511,CIP_Replacement,1.0533654214411576,6.0,1.0533654214411576,6060.876991165578,188596.3626,261.9393925,6.0,DI,HDPE,0
38,P1557,Break_Event,1.175390378216685,1.0,1.175390378216685,0.0,5000.0,718.3100878,6.0,DI,,1
38,P883,Emergency_Replacement,1.0,6.0,1.0,0.0,24047.272408,30.05909051,6.0,DI,HDPE,0
38,P933,Emergency_Replacement,1.0,6.0,1.0,0.0,42094.863456,52.61857932,6.0,DI,HDPE,0
38,P949,Emergency_Replacement,1.0,6.0,1.0,0.0,52834.667751999994,66.04333469,6.0,DI,HDPE,0
38,P1003,Emergency_Replacement,1.0,6.0,1.0,0.0,298630.43552,373.2880444,6.0,PVC,HDPE,0
38,P1285,Emergency_Replacement,1.0,6.0,1.0,0.0,771334.9352000001,964.168669,6.0,PVC,HDPE,0
38,P1391,Emergency_Replacement,1.0,6.0,1.0,0.0,711777.20464,889.7215058,6.0,DI,HDPE,0
38,P1165,Break_Event,3.6201985278958326,3.320198527895833,3.6201985278958326,0.0,5000.0,553.5372769,6.0,HDPE,,1
38,P1523,Emergency_Replacement,1.0,6.0,1.0,0.0,443353.22304,554.1915288,6.0,DI,HDPE,0
38,P1531,Emergency_Replacement,1.0,6.0,1.0,0.0,438338.42016,547.9230252,6.0,DI,HDPE,0
38,P1557,Emergency_Replacement,1.0,6.0,1.0,0.0,574648.07024,718.3100878,6.0,DI,HDPE,0
39,P955,Emergency_Replacement,1.0,6.0,1.0,0.0,27761.939312,34.70242414,6.0,DI,HDPE,0
39,P1519,CIP_Replacement,1.0306328912593103,6.0,1.0306328912593103,7466.042538825165,290378.85192,403.303961,6.0,DI,HDPE,0
39,P1315,Break_Event,1.045538841789637,1.0,1.045538841789637,0.0,5000.0,172.4636964,8.0,DI,,1
39,P1315,Emergency_Replacement,1.0,6.0,1.0,0.0,137970.95712,172.4636964,8.0,DI,HDPE,0
39,P1397,Break_Event,2.162455088233875,1.8624550882338748,2.162455088233875,0.0,5000.0,496.5581801,6.0,DI,,1
39,P1557,Break_Event,5.889520666558896,5.589520666558896,5.889520666558896,0.0,5000.0,718.3100878,6.0,HDPE,,1
39,P897,Emergency_Replacement,1.0,6.0,1.0,0.0,38051.473536,47.56434192,6.0,DI,HDPE,0
40,P877,Emergency_Replacement,1.0,6.0,1.0,0.0,668.1274239999999,0.83515928,6.0,DI,HDPE,0
40,P887,Emergency_Replacement,1.0,6.0,1.0,0.0,2618.4740256,3.273092532,6.0,DI,HDPE,0
40,P1121,Break_Event,1.6691766582976937,1.3691766582976936,1.6691766582976937,0.0,5000.0,730.1297222,8.0,PVC,,1
40,P1187,Break_Event,3.5431199700148293,3.2431199700148294,3.5431199700148293,0.0,5000.0,697.5476464,10.0,HDPE,,1
40,P1449,Break_Event,1.0401490529506974,1.0,1.0401490529506974,0.0,5000.0,516.1322743,6.0,DI,,1
40,P1449,Emergency_Replacement,1.0,6.0,1.0,0.0,412905.81943999993,516.1322743,6.0,DI,HDPE,0
40,P1557,Break_Event,5.486599580309447,5.186599580309447,5.486599580309447,0.0,5000.0,718.3100878,6.0,HDPE,,1
40,P953,Emergency_Replacement,1.0,6.0,1.0,0.0,378620.91255999997,473.2761407,6.0,DI,HDPE,0
41,P1349,Emergency_Replacement,1.0,6.0,1.0,0.0,28986.631232000003,36.23328904,6.0,DI,HDPE,0
41,P807,Emergency_Replacement,1.0,6.0,1.0,0.0,18685.044968,23.35630621,6.0,DI,HDPE,0
41,P831,Emergency_Replacement,1.0,6.0,1.0,0.0,10710.623576,13.38827947,6.0,DI,HDPE,0
41,P1535,Break_Event,3.1819788618489744,2.8819788618489746,3.1819788618489744,0.0,5000.0,5347.609294,6.0,HDPE,,1
41,P1403,Break_Event,2.4422663792244177,2.142266379224418,2.4422663792244177,0.0,5000.0,737.6005876,6.0,DI,,1
42,P1437,Emergency_Replacement,1.0,6.0,1.0,0.0,31857.661392,39.82207674,6.0,DI,HDPE,0
42,P1451,Emergency_Replacement,1.0,6.0,1.0,0.0,468692.62295999995,585.8657787,6.0,DI,HDPE,0
42,P1459,Emergency_Replacement,1.0,6.0,1.0,0.0,22949.722095999998,28.68715262,6.0,DI,HDPE,0
42,P1485,Emergency_Replacement,1.0,6.0,1.0,0.0,27975.966247999997,34.96995781,6.0,DI,HDPE,0
42,P1357,Break_Event,1.7267062664840338,1.4267062664840338,1.7267062664840338,0.0,5000.0,751.3696781,6.0,DI,,1
42,P1517,Break_Event,3.412324127729641,3.112324127729641,3.412324127729641,0.0,5000.0,4148.842081,6.0,HDPE,,1
42,P815,Emergency_Replacement,1.0,6.0,1.0,0.0,4851.4839504,6.064354938,6.0,DI,HDPE,0
43,P973,Emergency_Replacement,1.0,6.0,1.0,0.0,64961.221256,81.20152657,6.0,DI,HDPE,0
43,P895,Emergency_Replacement,1.0,6.0,1.0,0.0,48005.44304,60.0068038,6.0,DI,HDPE,0
43,P951,Emergency_Replacement,1.0,6.0,1.0,0.0,260079.21655999997,325.0990207,6.0,DI,HDPE,0
43,P1521,Break_Event,4.792112286611906,4.492112286611906,4.792112286611906,0.0,5000.0,2366.177441,6.0,HDPE,,1
43,P1465,Emergency_Replacement,1.0,6.0,1.0,0.0,354353.9552,442.942444,6.0,DI,HDPE,0
43,P985,Break_Event,3.6494777556409064,3.3494777556409066,3.6494777556409064,0.0,5000.0,1773.483782,12.0,HDPE,,1
43,P1117,Break_Event,1.4394860847740987,1.0,1.4394860847740987,0.0,5000.0,524.0799316,8.0,PVC,,1
